"","cue","coverage","H","unknown","N"
"10298","stew",91,2.80524810708975,0,100
"10299","steward",83,3.90582728863251,0,100
"10300","stewardess",91,2.90359210391754,0,100
"10301","stick",92,3.72831478773242,0,100
"10302","sticker",87,3.62652139526528,0,100
"10303","stickleback",44,2.04735995948629,0,100
"10304","sticks",88,2.7360289688517,0,100
"10305","sticky",96,3.62365559826627,0,100
"10306","stiff",91,3.36843989760383,0,100
"10307","stifle",80,3.64729129006234,0,100
"10308","stigma",78,3.62593071130234,0,100
"10309","still",93,3.1572785191089,0,100
"10310","stimulant",89.4736842105263,3.26372373410687,0,95
"10311","stimulate",92.9292929292929,3.78618424462415,0,99
"10312","stimulation",86,3.97939223306836,0,100
"10313","stimuli",89,4.12676312106795,0,100
"10314","stimulus",94,4.0072291100048,0,100
"10315","sting",97.979797979798,1.79047731945017,0,99
"10316","stinger",90,2.45940975387878,0,100
"10317","stinging",86,2.55504199948773,0,100
"10318","stingray",74,3.09455451431317,0,100
"10319","stingy",84.8484848484848,3.32247681868765,0,99
"10320","stink",91,2.46779545057729,0,100
"10321","stinky",88.8888888888889,2.74308009787128,0,99
"10322","stipend",79.5918367346939,2.78621523393031,0,98
"10323","stir",93,2.97794939296523,0,100
"10324","stitch",94,2.6330373651984,0,100
"10325","stock",92.9292929292929,3.54372842898346,0,99
"10326","stocking",92,2.85920413621817,0,100
"10327","stockings",92,3.1418995938497,0,100
"10328","stock market",86,3.10154994150303,0,100
"10329","stocks",97,2.43223821755211,0,100
"10330","stocky",85,3.28838975751897,0,100
"10331","stoic",75.7575757575758,3.91746757316159,0,99
"10332","stoke",81,2.5112223000182,0,100
"10333","stole",84.8484848484848,2.98855734171673,0,99
"10334","stolen",84.6938775510204,3.04961349649662,0,98
"10335","stomach",88,3.25049840677522,0,100
"10336","stomp",89.8989898989899,3.48540888709717,0,99
"10337","stone",99,2.05449595905673,0,100
"10338","stoned",84,2.97147184100176,0,100
"10339","stones",89,2.83773494954521,0,100
"10340","stool",94,2.7482966004448,0,100
"10341","stoop",86.8686868686869,3.18039986538623,0,99
"10342","stop",94,2.27554874072224,0,100
"10343","stoplight",92.9292929292929,2.29120781311573,0,99
"10344","stopped",53,3.19664855037588,0,100
"10345","stopper",93,3.00488293557579,0,100
"10346","stopping",67,3.60781754131128,0,100
"10347","storage",97,3.43524748148146,0,100
"10348","store",96,3.39605410283915,0,100
"10349","stories",82,3.03118330081298,0,100
"10350","stork",92,1.84018299695582,0,100
"10351","storm",90,3.32108656449801,0,100
"10352","stormy",92.8571428571429,2.99739607876338,0,98
"10353","story",99,2.67926645065339,0,100
"10354","stout",91,2.53989330711623,0,100
"10355","stove",96,2.64005408946648,0,100
"10356","stow",86,2.94444559850522,0,100
"10357","straight",95,2.71202336449546,0,100
"10358","straighten",88.8888888888889,3.31718279318375,0,99
"10359","straightforward",92.8571428571429,3.32017259678932,0,98
"10360","strain",93,3.63480331684541,0,100
"10361","strainer",94.9494949494949,2.82980840448546,0,99
"10362","strand",86.9565217391304,2.76537421744069,0,92
"10363","stranded",86,2.56515058802564,0,100
"10364","strange",98,2.24134820286534,0,100
"10365","stranger",89,3.26647643246896,0,100
"10366","strangle",95,2.80887777001423,0,100
"10367","strangulation",87,2.95282065573822,0,100
"10368","strap",91.9191919191919,3.24651710050843,0,99
"10369","strategic",89,3.56171846527015,0,100
"10370","strategy",96,2.74086259664746,0,100
"10371","straw",96,3.04140125382232,0,100
"10372","strawberries",95,2.54258747318028,0,100
"10373","strawberry",99,2.84330153622947,0,100
"10374","stray",92.9292929292929,2.45471699723942,0,99
"10375","streak",91,3.29187914675512,0,100
"10376","stream",95,2.49748584791527,0,100
"10377","street",98,2.79262854445045,0,100
"10378","streets",74,3.2044186069983,0,100
"10379","strength",94.8979591836735,3.07207050186262,0,98
"10380","strengthen",88,3.85802372130348,0,100
"10381","strenuous",92,2.65078227347719,0,100
"10382","stress",90,3.54966114506264,0,100
"10383","stressed",89,3.53099677163489,0,100
"10384","stressful",95,3.75369301021599,0,100
"10385","stretch",87.8787878787879,3.66728629578781,0,99
"10386","stretchy",77.6595744680851,3.04343111250946,0,94
"10387","strict",90,3.54289366227719,0,100
"10388","stride",91,2.50854099441515,0,100
"10389","strife",84,3.31881802632202,0,100
"10390","strike",97,2.36894832294518,0,100
"10391","striking",79.1208791208791,3.57072401400911,0,91
"10392","string",95,3.16874475674178,0,100
"10393","strings",88,2.8182697372398,0,100
"10394","strip",92.7083333333333,3.18384727352114,0,96
"10395","stripe",90,3.54581194876419,0,100
"10396","striped",89.8989898989899,2.81336872284457,0,99
"10397","stripes",94,2.80763164339516,0,100
"10398","stripper",91,3.33751466151265,0,100
"10399","striptease",82.6530612244898,3.6779733784286,0,98
"10400","strive",96,3.50934122518937,0,100
"10401","stroke",88.8888888888889,3.75049521591577,0,99
"10402","strokes",77,3.95081410020202,0,100
"10403","stroll",90.9090909090909,1.62341033907689,0,99
"10404","stroller",86,2.12023349277478,0,100
"10405","strong",91,3.45783160349342,0,100
"10406","stronger",73.469387755102,3.60041302250989,0,98
"10407","structure",93,2.16693557820397,0,100
"10408","struggle",90,3.36002598524159,0,100
"10409","stub",93,2.96717480850877,0,100
"10410","stubble",89.7959183673469,2.22942045232098,0,98
"10411","stubborn",73,3.5480762473,0,100
"10412","stuck",84,3.71767077420379,0,100
"10413","stuck up",91,3.55885266827113,0,100
"10414","stuck-up",92,3.31313885802831,0,100
"10415","stud",89.7959183673469,3.13571354679549,0,98
"10416","student",96,3.20130095107878,0,100
"10417","students",86,3.44761500599778,0,100
"10418","studies",88,3.41865849833794,0,100
"10419","studio",96,2.90247804002817,0,100
"10420","studios",80,3.22252091719673,0,100
"10421","studious",94,3.18819713885565,0,100
"10422","study",96,3.36097130265539,0,100
"10423","studying",90,3.25309318310666,0,100
"10424","stuff",94,2.9505203343835,0,100
"10425","stuffed",96,2.29070178282659,0,100
"10426","stuffer",57,2.86875270902747,0,100
"10427","stuffing",94.7368421052632,2.32534253097302,0,95
"10428","stuffy",85,3.44871911056224,0,100
"10429","stumble",98,1.68607198349424,0,100
"10430","stump",83,2.95696480128713,0,100
"10431","stun",87,2.90816672813017,0,100
"10432","stunning",93,2.36076511345541,0,100
"10433","stunt",90,3.10177518771342,0,100
"10434","stunted",80,2.47213111301625,0,100
"10435","stupendous",87,3.24738100742011,0,100
"10436","stupid",91,2.59770320205808,0,100
"10437","stupidity",89,3.15437770946839,0,100
"10438","sturdy",94,3.06114497257661,0,100
"10439","stutter",69,3.3151119719551,0,100
"10440","sty",82.6530612244898,1.98269385069165,0,98
"10441","style",92.8571428571429,3.10433250034074,0,98
"10442","stylish",90.9090909090909,3.48612770831121,0,99
"10443","stylist",97,2.07763238534371,0,100
"10444","suave",88,2.8076456310882,0,100
"10445","sub",86,2.87597131483966,0,100
"10446","subconscious",91.8367346938776,3.25293043453564,0,98
"10447","subdue",79.7979797979798,3.52750856765102,0,99
"10448","subject",97,3.02130524628892,0,100
"10449","subjective",89,2.90773078906057,0,100
"10450","sublime",83,4.02920935175247,0,100
"10451","subliminal",75,3.43796385075515,0,100
"10452","submarine",93,2.82446479885934,0,100
"10453","submerge",96,2.50379369866658,0,100
"10454","submission",83,4.0721826119669,0,100
"10455","submissive",79,3.60596402090974,0,100
"10456","submit",87,3.2819419380289,0,100
"10457","subordinate",81,3.48455495403405,0,100
"10458","subscription",96.969696969697,2.15899238647685,0,99
"10459","subsequent",94,2.44907592344531,0,100
"10460","substance",97,3.16874858072325,0,100
"10461","substitute",93.9393939393939,2.70173582356691,0,99
"10462","subtitle",86,3.56254068937441,0,100
"10463","subtle",88,3.88306286218019,0,100
"10464","subtlety",86.734693877551,3.82761643416615,0,98
"10465","subtract",99,2.27984428904874,0,100
"10466","subtraction",92,2.30287973616862,0,100
"10467","suburb",81,3.49729714704494,0,100
"10468","suburban",73,3.84843002377194,0,100
"10469","suburbia",60,3.76892136350822,0,100
"10470","subway",89,2.75287993599037,0,100
"10471","succeed",98,2.99170094825071,0,100
"10472","success",95,3.63737792923542,0,100
"10473","successful",95,3.79027248328166,0,100
"10474","succor",54.1666666666667,2.44629713804397,0,96
"10475","succumb",87,3.14652181011061,0,100
"10476","such",82,3.27510803888415,0,100
"10477","suck",94,3.53946720285491,0,100
"10478","sucker",91,3.08588349702881,0,100
"10479","sucks",79,3.66848152370689,0,100
"10480","suck up",50,4.13119239810113,0,100
"10481","suction",89.8989898989899,2.88521684157582,0,99
"10482","sudden",89,3.23604477920107,0,100
"10483","suddenly",69,3.61265845165408,0,100
"10484","suds",89,1.85917048192745,0,100
"10485","sue",90,2.95308377300476,0,100
"10486","suede",91.7525773195876,2.5890300227209,0,97
"10487","suffer",93,2.89107303457638,0,100
"10488","suffering",91,2.40304114698237,0,100
"10489","sufficient",93,1.28153258090502,0,100
"10490","suffocate",98,3.16804046562693,0,100
"10491","suffocation",76,3.54136862025431,0,100
"10492","sugar",93,2.6144072071888,0,100
"10493","sugar cane",92.8571428571429,3.07135425670216,0,98
"10494","sugary",96,1.72886111795745,0,100
"10495","suggest",96,3.65036960750287,0,100
"10496","suggestion",94,3.4512170907036,0,100
"10497","suicide",94,2.52094134481637,0,100
"10498","suit",91,3.71237520004996,0,100
"10499","suitable",85.7142857142857,3.41740587801822,0,98
"10500","suitcase",88.8888888888889,2.73982980914305,0,99
"10501","suite",93,2.54049829369758,0,100
"10502","suits",74,3.70169063141053,0,100
"10503","sulfur",90,3.20159099144615,0,100
"10504","sullen",70,3.16484332751977,0,100
"10505","sultan",53,3.22770550163653,0,100
"10506","sultry",87,2.21545487384438,0,100
"10507","sum",94,2.57777721968741,0,100
"10508","summary",84,3.54304309000252,0,100
"10509","summer",96,2.83700583155968,0,100
"10510","summertime",86,3.36861825598412,0,100
"10511","summit",88,2.41660071688998,0,100
"10512","sumo",97.9591836734694,1.81315995758387,0,98
"10513","sun",97,2.86980246351057,0,100
"10514","sunburn",93.8775510204082,3.01968258217895,0,98
"10515","sundae",90.9090909090909,1.70336897534029,0,99
"10516","Sunday",93,3.06803515005992,0,100
"10517","sunflower",93,2.99506471356848,0,100
"10518","sunglasses",91,3.05359098147234,0,100
"10519","sunlight",95,3.31526001463258,0,100
"10520","sunny",90,2.87048405096776,0,100
"10521","sunrise",98,2.38863190068043,0,100
"10522","sunscreen",81,3.31786763441543,0,100
"10523","sunset",93,3.3910101310414,0,100
"10524","sunshine",88,3.71755978448975,0,100
"10525","super",82,2.948345575928,0,100
"10526","superb",98,2.68398641195723,0,100
"10527","Super Bowl",87.8787878787879,2.58185525243641,0,99
"10528","superego",79,3.09363311174837,0,100
"10529","superficial",90.8163265306122,3.18308508370497,0,98
"10530","superfluous",75.7575757575758,2.74849897325981,0,99
"10531","superhero",87,2.54569243100162,0,100
"10532","superior",89.7959183673469,3.14303811167314,0,98
"10533","superiority",83,3.8080944686637,0,100
"10534","superlative",63,3.04819721529413,0,100
"10535","Superman",69.6969696969697,3.30930564119279,0,99
"10536","supermarket",84,3.11163414778375,0,100
"10537","supernatural",82,3.77639051997065,0,100
"10538","superstar",69,3.47457936380344,0,100
"10539","superstition",89,3.78756671723617,0,100
"10540","supervise",90,3.23873609515818,0,100
"10541","supervisor",94,2.31901123967123,0,100
"10542","supper",98,1.93153938201697,0,100
"10543","supple",86.5979381443299,3.3110237070864,0,97
"10544","supplement",94,2.76722782151671,0,100
"10545","supply",90,2.72735623436833,0,100
"10546","support",91,3.59194104634502,0,100
"10547","supporter",89.7959183673469,3.7209738201449,0,98
"10548","supportive",92,3.28995323755314,0,100
"10549","suppose",89,2.98994788399209,0,100
"10550","supposed",54,3.4648078694056,0,100
"10551","suppress",82,4.11307922811008,0,100
"10552","supreme",94,3.20787392232162,0,100
"10553","sure",95,2.72958450194807,0,100
"10554","surely",81,3.8419241026675,0,100
"10555","surf",96,2.88811638246827,0,100
"10556","surface",94,3.41962755709438,0,100
"10557","surfboard",93,3.05963515344312,0,100
"10558","surfer",94,3.00555433114867,0,100
"10559","surfing",93,2.75792889888993,0,100
"10560","surge",88,3.56455424072948,0,100
"10561","surgeon",93,2.38926293290662,0,100
"10562","surgery",89,3.46975031047587,0,100
"10563","surgical",92,3.14155839514332,0,100
"10564","surmount",82.4742268041237,2.65850631193542,0,97
"10565","surname",51.5463917525773,2.67560475434088,0,97
"10566","surpass",91,3.06626646430021,0,100
"10567","surplus",95,3.06890416940641,0,100
"10568","surprise",83,2.96941204504755,0,100
"10569","surprised",76,3.04357723415958,0,100
"10570","surprising",90,3.31882141078685,0,100
"10571","surreal",67.6767676767677,3.64113338011038,0,99
"10572","surrender",91,3.10783697857795,0,100
"10573","surround",88,3.05068600083208,0,100
"10574","surrounded",72.1649484536082,3.98686026844061,0,97
"10575","surrounding",90,2.67616568814326,0,100
"10576","surroundings",82,3.44301402019831,0,100
"10577","surveillance",83,3.12990958895152,0,100
"10578","survey",94,3.59308333235634,0,100
"10579","survival",71,3.40074465248705,0,100
"10580","survive",92,3.01934626591043,0,100
"10581","survivor",81,3.65658548823994,0,100
"10582","sushi",97,2.32605196163202,0,100
"10583","suspect",90,3.18629532284458,0,100
"10584","suspend",91,3.30777298271199,0,100
"10585","suspended",76,3.52351553874802,0,100
"10586","suspenders",90,3.16196443050494,0,100
"10587","suspense",89,3.07940137545392,0,100
"10588","suspicion",92.7835051546392,3.99594224042709,0,97
"10589","suspicious",87.8787878787879,3.85169632779227,0,99
"10590","sustain",87,3.5610737489659,0,100
"10591","sustenance",82,1.56236663263163,0,100
"10592","swabs",78.125,2.82065650103541,0,96
"10593","swag",78.3505154639175,3.81713675055742,0,97
"10594","swallow",94,3.05842128858693,0,100
"10595","swamp",89,3.49783667266887,0,100
"10596","swan",97,2.7634396333368,0,100
"10597","swanky",78,3.29810293089323,0,100
"10598","swap",93,2.50110081697744,0,100
"10599","swarm",89,1.7790804109646,0,100
"10600","swatter",82.8282828282828,1.56797072252227,0,99
"10601","sway",84,3.7188811211544,0,100
"10602","swear",95,2.7274352971475,0,100
"10603","sweat",98,3.57484015295144,0,100
"10604","sweater",97.979797979798,2.99306632258845,0,99
"10605","sweating",76,3.07068175263869,0,100
"10606","sweatpants",82.8282828282828,3.81341268160003,0,99
"10607","sweatshirt",86,3.70537131062677,0,100
"10608","sweatshop",90,3.61839463814225,0,100
"10609","sweaty",88.8888888888889,3.36696555575669,0,99
"10610","Sweden",79,3.73636516917123,0,100
"10611","Swedish",83,3.15702198943466,0,100
"10612","sweep",95,2.35694317454387,0,100
"10613","sweeping",82.6530612244898,2.83470914069308,0,98
"10614","sweet",99,2.9762521204407,0,100
"10615","sweetheart",86,2.62703712419675,0,100
"10616","sweetie",93,2.33088723696972,0,100
"10617","sweetness",92,3.18627555751482,0,100
"10618","sweets",85,2.19183238424174,0,100
"10619","swell",94,3.7147715074166,0,100
"10620","swelling",80.8080808080808,3.70825350239015,0,99
"10621","swerve",90,3.17183253316888,0,100
"10622","swift",90.8163265306122,2.24802622316681,0,98
"10623","swim",97.979797979798,2.50057211247937,0,99
"10624","swimmer",89.7959183673469,3.07696969615583,0,98
"10625","swimming",90,2.70038031643244,0,100
"10626","swimming pool",90,3.01432590630262,0,100
"10627","swimsuit",84,3.23680505483078,0,100
"10628","swine",93.9393939393939,1.23822989195059,0,99
"10629","swing",90,3.62874746706187,0,100
"10630","swinging",77,3.92152473294545,0,100
"10631","swings",72,3.3121219889407,0,100
"10632","swipe",90.9090909090909,3.19095092050119,0,99
"10633","swirl",93,3.11159584103328,0,100
"10634","swish",75,3.68218569015159,0,100
"10635","Swiss",95,2.49794434602484,0,100
"10636","switch",89,3.03761574756216,0,100
"10637","swollen",81,3.87034220458031,0,100
"10638","swoon",87.6288659793814,2.55542986208589,0,97
"10639","swoop",87.5,3.24613207490124,0,96
"10640","sword",86,3.45682554890608,0,100
"10641","swordfish",72.7272727272727,3.85257639379606,0,99
"10642","swords",74,3.57585203093724,0,100
"10643","symbol",82.8282828282828,3.84598427804729,0,99
"10644","symmetry",84,3.64853510680113,0,100
"10645","sympathetic",96.8421052631579,3.02410154707524,0,95
"10646","sympathize",91,3.09687330175395,0,100
"10647","sympathy",96.969696969697,3.28287896726529,0,99
"10648","symphony",99,1.55528393547601,0,100
"10649","symptom",95.9183673469388,2.69522764903036,0,98
"10650","synagogue",93.8775510204082,2.21910254611632,0,98
"10651","synapse",86,2.47698582954414,0,100
"10652","syndrome",74,3.11377999126188,0,100
"10653","synonym",71,2.39399742314681,0,100
"10654","synopsis",91,2.40231778273822,0,100
"10655","synthetic",91,2.62571912964785,0,100
"10656","syringe",97,2.24531628582154,0,100
"10657","syrup",96,2.54749525070926,0,100
"10658","system",89,3.76828725043218,0,100
"10659","systematic",80,3.782092092429,0,100
"10660","tab",83,3.64853510680113,0,100
"10661","table",83,3.29575174824882,0,100
"10662","tablecloth",86,3.46624134002592,0,100
"10663","tables",56,3.42505468351538,0,100
"10664","tablespoon",95.9183673469388,2.84894935902347,0,98
"10665","tablet",90,3.07075151933361,0,100
"10666","taboo",80.6122448979592,3.4475695391653,0,98
"10667","tack",89.8989898989899,3.33191414227432,0,99
"10668","tackle",95,2.69030767028195,0,100
"10669","tacky",75,3.21713926459818,0,100
"10670","taco",95,2.79365113520984,0,100
"10671","tact",91.9191919191919,3.62984388932533,0,99
"10672","tactful",86,3.30975651252737,0,100
"10673","tactic",89,2.78549862162629,0,100
"10674","tactics",89.8989898989899,2.91550685337792,0,99
"10675","tactile",80,3.04907597455634,0,100
"10676","tactless",85,3.2440510876235,0,100
"10677","tad",82.6530612244898,2.22224339139617,0,98
"10678","tadpole",87,1.5012245426151,0,100
"10679","tag",83,3.54344526432556,0,100
"10680","tail",95,3.26124509527295,0,100
"10681","tailor",92.8571428571429,2.94185649417926,0,98
"10682","tails",88,3.17222931777844,0,100
"10683","taint",82,3.77486507933609,0,100
"10684","take",95,2.75831400568673,0,100
"10685","takeaway",82,3.32214633948166,0,100
"10686","take away",90.9090909090909,3.11602199201592,0,99
"10687","taken",72,3.35786450652849,0,100
"10688","take off",90,2.87782061264807,0,100
"10689","take out",93,2.63553769463899,0,100
"10690","takeover",84,3.55098133748565,0,100
"10691","take over",88,3.81266435833893,0,100
"10692","take part",88.4210526315789,2.37820346739478,0,95
"10693","taker",86,2.8705633087914,0,100
"10694","taking",86,3.4817943886203,0,100
"10695","talc",79,1.84923298569353,0,100
"10696","tale",95,2.09845784524716,0,100
"10697","talent",93,3.51241793599292,0,100
"10698","talented",91,3.54753207528706,0,100
"10699","tales",91,2.0053960180513,0,100
"10700","talk",91,3.15374335110073,0,100
"10701","talkative",78,3.32796004589568,0,100
"10702","talker",77.7777777777778,3.57721516575291,0,99
"10703","talking",92,3.33796473283355,0,100
"10704","tall",95,3.11560743381205,0,100
"10705","taller",93,2.96300266356877,0,100
"10706","tamale",70.8333333333333,2.2986570195533,0,96
"10707","tambourine",96,2.87115395744615,0,100
"10708","tame",93,3.1657037330709,0,100
"10709","Tampa",88,1.5789997453567,0,100
"10710","tampon",90,3.09052855584467,0,100
"10711","tan",94,3.01633831341605,0,100
"10712","tandem",88,2.66162829575442,0,100
"10713","tangent",80.4123711340206,3.50150735339672,0,97
"10714","tangerine",95,1.62880687524141,0,100
"10715","tangible",86,3.186875802191,0,100
"10716","tango",93,1.81817502215175,0,100
"10717","tangy",88.8888888888889,2.8983453345097,0,99
"10718","tank",89,3.48233856063324,0,100
"10719","tantrum",90,2.93602262476641,0,100
"10720","tap",98,3.0767575822477,0,100
"10721","tape",94,3.03772182839311,0,100
"10722","tapioca",85.8585858585859,1.90981970395293,0,99
"10723","taps",82,3.37489234788096,0,100
"10724","tar",89.7959183673469,2.81096159029757,0,98
"10725","tardy",94,1.29250690134222,0,100
"10726","target",91,3.21825041733004,0,100
"10727","tarmac",82,2.87254923663546,0,100
"10728","tarnish",92.7083333333333,3.35611088630926,0,96
"10729","tarot",94,2.01958940185183,0,100
"10730","tarp",81,2.88650415026089,0,100
"10731","tarry",68.6868686868687,2.85132217245056,0,99
"10732","tart",91,2.99349766611726,0,100
"10733","tartan",66,2.62021135288958,0,100
"10734","Tarzan",95.9183673469388,2.3127635490518,0,98
"10735","task",96,2.75273560109353,0,100
"10736","tasks",84,2.51968105342547,0,100
"10737","taste",87.8787878787879,3.18650617503809,0,99
"10738","tasteless",89,3.26160205233798,0,100
"10739","tasty",96,3.05395728797854,0,100
"10740","tattered",74,2.79063526658221,0,100
"10741","tattle",79,2.35484751077281,0,100
"10742","tattoo",93,3.30081923050984,0,100
"10743","taught",86,2.91094053075022,0,100
"10744","taunt",81,2.85509951358217,0,100
"10745","taut",88,2.00939815777318,0,100
"10746","tavern",95.959595959596,2.11766537682836,0,99
"10747","tax",86,3.26871310749374,0,100
"10748","taxation",88.659793814433,2.81212722592644,0,97
"10749","taxes",83,3.20425268447525,0,100
"10750","taxi",97,1.87263383658388,0,100
"10751","tea",93,2.9832391208419,0,100
"10752","teach",93,2.73643676786278,0,100
"10753","teacher",98,3.19163919260795,0,100
"10754","teachers",72,3.72863445102779,0,100
"10755","teaching",93,3.15018598331458,0,100
"10756","team",88,3.24541649730453,0,100
"10757","teamwork",89,3.6444449113748,0,100
"10758","Tea Party",80,3.38442908803977,0,100
"10759","teapot",91,3.06600087324942,0,100
"10760","tear",99,2.44464672526009,0,100
"10761","tear down",80,3.20935133251759,0,100
"10762","tears",92,2.52241415391569,0,100
"10763","tease",96,3.73158275905448,0,100
"10764","teaspoon",96,2.87498409155877,0,100
"10765","tech",80.6122448979592,3.16535866413106,0,98
"10766","technical",88,3.88011495276518,0,100
"10767","technician",90.8163265306122,3.53084931634186,0,98
"10768","technique",88,3.48415277971101,0,100
"10769","technology",78,2.9180394641892,0,100
"10770","tectonic",93,1.94356720390186,0,100
"10771","teddy",94,0.773464843526527,0,100
"10772","teddy bear",86,2.99239356155281,0,100
"10773","tedious",93,2.77550449543061,0,100
"10774","tee",92,2.00439629501949,0,100
"10775","teen",90.9090909090909,3.34772562843245,0,99
"10776","teenage",91.8367346938776,3.38662914933015,0,98
"10777","teenager",94,3.59520901766708,0,100
"10778","teenagers",84.8484848484848,3.65085390582709,0,99
"10779","teens",85,3.31528241879722,0,100
"10780","teeny",83.5051546391753,1.77380411823065,0,97
"10781","teepee",90,2.35003020289076,0,100
"10782","teeth",90.9090909090909,3.00597126853267,0,99
"10783","telegram",86,3.38160133044036,0,100
"10784","telegraph",94.8979591836735,3.29778300113995,0,98
"10785","telepathy",57,3.47937036959426,0,100
"10786","telephone",92,3.04215347909024,0,100
"10787","telescope",88,2.93950544014416,0,100
"10788","television",71,3.6102142472896,0,100
"10789","tell",92,3.46440683932419,0,100
"10790","teller",88.8888888888889,2.20531474510158,0,99
"10791","telling",88,3.36463044646062,0,100
"10792","temper",93,2.96852977786392,0,100
"10793","temperature",97,2.32868510358458,0,100
"10794","template",90,3.7937814537316,0,100
"10795","temple",89,3.27553669247658,0,100
"10796","tempo",97,2.38240320765923,0,100
"10797","temporary",68.6868686868687,3.86455289293057,1,100
"10798","tempt",88,3.55069129711828,0,100
"10799","temptation",94,3.43482743170025,0,100
"10800","tempting",79,3.63094358697585,0,100
"10801","ten",85,3.34545290899578,0,100
"10802","tenacious",73,3.67890718525841,0,100
"10803","tenant",73,2.98743447444667,0,100
"10804","tend",86,3.63548385372307,0,100
"10805","tendency",89.8989898989899,3.77470474269949,0,99
"10806","tender",96,3.22727445001543,0,100
"10807","tenderness",87,2.95976431517471,0,100
"10808","tendon",81.4432989690722,3.06364871991277,0,97
"10809","tenet",66.6666666666667,2.95437142129909,0,99
"10810","tennis",91,2.75480805128633,0,100
"10811","tenor",91,2.96580996034173,0,100
"10812","tense",98,3.41385580659722,0,100
"10813","tension",89.8989898989899,3.46261866295636,0,99
"10814","tent",95,2.31710839145043,0,100
"10815","tentacle",91,1.69497200968513,0,100
"10816","tentacles",89.7959183673469,1.71987833774259,0,98
"10817","tentative",83,3.77553827432671,0,100
"10818","tenure",83,3.42755871925489,0,100
"10819","tepee",84,2.27840203551408,0,100
"10820","tepid",84.375,2.33119850486106,0,96
"10821","tequila",89,2.84318478838665,0,100
"10822","term",91,2.88882676168314,0,100
"10823","terminal",99,2.8107418239869,0,100
"10824","terminate",96,2.35681780713163,0,100
"10825","termination",90,2.65504138211089,0,100
"10826","terminator",57,3.03601859902939,0,100
"10827","termite",94,2.67213119630264,0,100
"10828","termites",93,2.68722964190771,0,100
"10829","terms",76.530612244898,3.31439388816987,0,98
"10830","terrace",93,3.13773796659753,0,100
"10831","terrain",87,3.15077019997579,0,100
"10832","terrible",92,2.21494110581563,0,100
"10833","terrific",100,2.83800423231498,0,100
"10834","terrified",95,1.85153471777821,0,100
"10835","terrify",94,2.23120470399199,0,100
"10836","terrifying",94,2.19633056364849,0,100
"10837","territory",90.9090909090909,3.32187039206268,0,99
"10838","terror",95,2.85327062500682,0,100
"10839","terrorism",66,3.80867569364008,0,100
"10840","terrorist",68,3.91698446619822,0,100
"10841","terse",80,2.56470604644183,0,100
"10842","test",97,3.21846060126283,0,100
"10843","testament",62.6262626262626,2.73936049284411,0,99
"10844","testicles",91,2.23761332431722,0,100
"10845","testify",92,3.06686284250891,0,100
"10846","testimony",89,3.15156990223288,0,100
"10847","testing",79.5918367346939,3.78300978503927,0,98
"10848","testosterone",90,2.29254931141365,0,100
"10849","tests",86,2.93052898025944,0,100
"10850","test tube",96.969696969697,2.01746592594911,0,99
"10851","Texas",78,3.36158215055978,0,100
"10852","text",91,3.28581400088732,0,100
"10853","textbook",89,3.07309240482569,0,100
"10854","textile",93,2.37879308065619,0,100
"10855","texture",95,3.2379975019585,0,100
"10856","Thailand",68,3.3641373446383,0,100
"10857","than",90,3.01785167762618,0,100
"10858","thank",97,1.41661147019259,0,100
"10859","thankful",96,2.71431132098293,0,100
"10860","thanks",81,3.33667301909691,0,100
"10861","Thanksgiving",95,2.68086233402832,0,100
"10862","thank you",70.7070707070707,3.25935774811276,0,99
"10863","that",92,2.22500365643138,0,100
"10864","thaw",97,2.58593835828086,0,100
"10865","the",85,3.23140298172637,0,100
"10866","theater",94,3.32577625897056,0,100
"10867","thee",82,2.3991630915401,0,100
"10868","theft",94,2.89503289436736,0,100
"10869","their",76,3.21796037696267,0,100
"10870","theirs",76,2.97504304085541,0,100
"10871","them",85,2.33003851736849,0,100
"10872","theme",89,3.51842514314866,0,100
"10873","theme park",80.6122448979592,2.73277323397629,0,98
"10874","then",88,2.63541435790687,0,100
"10875","theology",86,2.52210617657021,0,100
"10876","theorem",78,3.4089060236399,0,100
"10877","theorize",83,3.22248865543385,0,100
"10878","theory",91.9191919191919,3.34510579803871,0,99
"10879","therapist",85,3.7089293223162,0,100
"10880","therapy",87,3.91278328105786,0,100
"10881","there",87,2.41293385975709,0,100
"10882","therefore",77,3.42259725848481,0,100
"10883","thermometer",93,2.26938991908458,0,100
"10884","thesaurus",94,1.7439495398667,0,100
"10885","thesis",90,3.67965897475944,0,100
"10886","they",94,2.36802477349342,0,100
"10887","thick",94,3.10280899972189,0,100
"10888","thicket",76,3.16064647830512,0,100
"10889","thickness",85,3.64582934075564,0,100
"10890","thief",93,2.97364788512269,0,100
"10891","thigh",92.8571428571429,2.36346453088049,0,98
"10892","thimble",88,2.50798663136397,0,100
"10893","thin",95,3.04336030813527,0,100
"10894","thing",89,3.36269481364309,0,100
"10895","things",89,2.72923300737988,0,100
"10896","think",87,3.39792789672752,0,100
"10897","think about",87.5,2.72848533800534,0,96
"10898","thinker",77.7777777777778,3.25228697493929,0,99
"10899","thinking",85.8585858585859,3.4333480476425,0,99
"10900","third",85,3.30967778457621,0,100
"10901","third world",82.7956989247312,2.69150018975155,0,93
"10902","thirst",96,2.04600838961806,0,100
