"","cue","coverage","H","unknown","xR2","xR3","N"
"9865","slot",90.1408450704225,3.90623633839884,0,3,10,300
"9866","sloth",87.6712328767123,3.73374056857293,0,1,6,300
"9867","slovenly",68.1992337164751,3.44510875733282,0,3,33,300
"9868","slow",86.411149825784,4.3754415815002,0,2,9,300
"9869","slow down",80.2973977695167,4.39309939690658,0,8,12,297
"9870","slowly",77.6173285198556,4.6009882529258,0,5,13,300
"9871","sludge",81.9494584837545,4.04918979814014,0,6,11,300
"9872","slug",90.1694915254237,3.82487440517767,0,0,5,300
"9873","slum",81.4685314685315,4.05142308840419,0,2,10,300
"9874","slumber",93.8566552901024,3.22126514515268,0,1,5,300
"9875","slur",83.1541218637993,4.09170924054714,0,4,13,300
"9876","slurp",87.6363636363636,3.78026141824967,0,7,11,300
"9877","slushy",84.375,3.87694016257363,0,1,7,297
"9878","slut",87.0629370629371,3.89012009746384,0,3,8,300
"9879","slutty",80.8118081180812,4.55589844216642,0,8,13,300
"9880","sly",89.0459363957597,3.70763651534934,0,4,9,300
"9881","smack",91.6083916083916,3.93738842215549,0,0,11,297
"9882","small",94.8630136986301,3.56212012204199,0,0,8,300
"9883","smaller",84.0909090909091,3.80767770787826,0,12,12,300
"9884","smallest",74.5387453874539,3.71391660024613,0,10,9,300
"9885","smart",95.6081081081081,4.06868043920603,0,0,4,300
"9886","smartass",72.4528301886792,4.51995673620619,0,12,8,297
"9887","smartphone",83.955223880597,4.03530061823543,0,11,10,300
"9888","smash",91.7241379310345,4.23580914217856,0,1,8,300
"9889","smashed",83.1034482758621,3.63092225196304,0,3,4,300
"9890","smear",91.0714285714286,4.39940528391785,0,4,12,300
"9891","smell",94.8453608247423,3.93670890586691,0,0,9,300
"9892","smells",76.1732851985559,4.1300619742065,0,6,8,297
"9893","smelly",91.5789473684211,4.24019365446091,0,3,3,294
"9894","smelt",82.9545454545455,4.0194514685976,0,3,18,288
"9895","smile",98.6348122866894,3.4601865754391,0,1,5,300
"9896","smiles",86.8794326241135,3.58108608013069,0,4,7,297
"9897","smiling",94.1176470588235,3.4931193109977,0,1,9,300
"9898","smirk",86.013986013986,3.90570997932832,0,3,8,300
"9899","Smith",76.3358778625954,3.95343339623234,0,13,12,300
"9900","smitten",73.046875,4.04764701283625,0,7,18,288
"9901","smog",90.9395973154362,3.82595714249872,0,0,2,300
"9902","smoke",90.3333333333333,3.94220989368943,0,0,0,300
"9903","smoked",88.013698630137,4.06434447096041,0,3,2,300
"9904","smoker",91.3194444444444,4.21891677586063,0,1,10,300
"9905","smoking",91.3494809688581,4.24795215355755,0,2,7,300
"9906","smoky",91.3194444444444,4.30656663579559,0,1,10,300
"9907","smooch",88.1720430107527,3.30928281918679,0,5,5,294
"9908","smooth",93.3098591549296,4.50752653764738,0,1,11,297
"9909","smoothie",91.0344827586207,3.76017501080156,0,3,4,300
"9910","smoothly",73.6641221374046,4.74501960254896,0,13,12,300
"9911","smother",87.1428571428571,4.09615040582755,0,2,10,294
"9912","smudge",87.6811594202899,4.1593421670785,0,6,12,300
"9913","smug",80.1418439716312,4.6656560243765,0,2,14,300
"9914","smut",79.6992481203008,3.9272948752649,0,3,28,300
"9915","snack",92.8082191780822,4.14258477918756,0,2,4,300
"9916","snacks",85.0909090909091,4.11478754574943,0,9,7,300
"9917","snag",85.6060606060606,4.27992357354769,0,8,20,300
"9918","snail",94.9152542372881,3.34048234153581,0,0,5,300
"9919","snails",84.0425531914894,4.00404205405464,0,2,5,291
"9920","snake",87.2791519434629,4.40419732293591,0,1,6,291
"9921","snakes",72.8571428571428,4.53719838117106,0,6,8,300
"9922","snap",90.4255319148936,3.96845043706588,0,1,7,291
"9923","snappy",87.5886524822695,4.33356584481475,0,3,12,300
"9924","snaps",75.7692307692308,4.38383753397446,0,14,12,300
"9925","snapshot",89.3617021276596,3.4317247674433,0,3,12,300
"9926","snare",91.0344827586207,3.58436021132481,0,1,5,297
"9927","snatch",92.1146953405018,3.41906666775641,0,4,13,300
"9928","sneak",93.5374149659864,4.21245780998454,0,1,4,300
"9929","sneaker",84.8591549295775,3.93113297943633,0,2,9,297
"9930","sneakers",74.9128919860627,3.77551053915308,0,1,5,294
"9931","sneaking",81.9148936170213,4.62664813004808,0,3,12,300
"9932","sneaky",84.1549295774648,4.56166259436516,0,4,8,300
"9933","sneer",68.6507936507936,4.61414931371317,0,13,22,300
"9934","sneeze",83.2752613240418,3.78826589910323,0,2,9,300
"9935","sneezing",80.3636363636364,3.6907530670617,0,9,7,300
"9936","snide",80.4,4.06988523534568,0,15,20,300
"9937","sniff",92.0962199312715,3.30889005245573,0,1,7,300
"9938","snip",85.4406130268199,3.33535610396796,0,10,19,300
"9939","sniper",86.9415807560137,4.00090458638938,0,1,7,300
"9940","snitch",71.9858156028369,4.48432750881608,0,3,12,300
"9941","snob",84.3971631205674,4.63092488164432,0,1,10,294
"9942","snobbish",80.1498127340824,4.40579528479586,0,10,13,300
"9943","snobby",87.8136200716846,4.3019740126405,0,4,10,297
"9944","snooker",76.8115942028985,3.62370760048802,0,1,22,300
"9945","snoop",76.7068273092369,3.7766560105264,0,10,16,285
"9946","snoopy",81.3688212927757,3.49221352246896,0,10,14,297
"9947","snooty",76.8382352941177,3.854064104396,0,1,26,300
"9948","snooze",92.2033898305085,3.27099125242646,0,0,5,300
"9949","snore",92.8082191780822,3.74477978490567,0,0,8,300
"9950","snorkel",90.2777777777778,3.82596477350642,0,1,4,294
"9951","snort",86.6438356164384,3.44437010260879,0,0,8,300
"9952","snot",92.8082191780822,3.77159217589017,0,1,6,300
"9953","snotty",88.6206896551724,4.24929169707894,0,1,8,300
"9954","snout",90.2777777777778,3.17700809140549,0,0,12,300
"9955","snow",93.2885906040269,3.32145198133938,0,0,2,300
"9956","snowball",93.8775510204082,3.55659675511956,0,1,4,300
"9957","snowboard",89.5833333333333,4.01820067683986,0,0,6,294
"9958","snowman",92.9054054054054,3.38786461819849,0,1,2,300
"9959","snow white",88.2142857142857,3.7022957250093,0,7,3,297
"9960","snug",91.4893617021277,3.31619996558312,0,0,12,294
"9961","snuggle",92.0415224913495,3.75031596395933,0,2,7,300
"9962","so",85.3146853146853,4.09476881905478,0,4,6,300
"9963","soak",93.8356164383562,3.74812457004011,0,1,6,300
"9964","soaked",82.1561338289963,3.06834104257337,0,3,7,282
"9965","soap",93.9597315436242,3.57381660926565,0,0,2,300
"9966","soapy",92.8327645051195,3.66819406507766,0,2,3,300
"9967","soar",95.5631399317406,3.38374430447939,0,2,3,300
"9968","soaring",86.8421052631579,3.48640228322257,0,9,13,297
"9969","sob",92.0138888888889,3.25391114940695,0,1,7,297
"9970","sober",89.5104895104895,3.97739607013441,0,3,8,300
"9971","soccer",87.8787878787879,3.44935548448055,0,1,1,300
"9972","sociable",89.3617021276596,3.72096187364911,0,6,6,300
"9973","social",91.1864406779661,4.27542007170719,0,1,3,300
"9974","socialism",75.0889679715303,4.44991315150018,0,5,9,300
"9975","socialist",84.6428571428571,4.50632505013057,0,5,10,300
"9976","socialize",92.5423728813559,4.23859790893171,0,0,5,300
"9977","social security",88.6029411764706,4.28708694823648,0,10,8,300
"9978","society",86.986301369863,4.48491588110234,0,1,6,300
"9979","sociology",81.9112627986348,4.10990189020805,0,0,7,300
"9980","sociopath",71.6911764705882,4.60279302501038,0,6,16,300
"9981","sock",93.8566552901024,3.82652174610175,0,0,7,300
"9982","socket",92.5,3.58459400413276,0,3,14,300
"9983","socks",93.2203389830508,3.82120203391526,0,0,5,300
"9984","soda",88.4745762711865,3.72736387707752,0,1,3,300
"9985","sodium",69.7916666666667,3.36528626198187,0,2,8,300
"9986","sofa",85.8585858585859,3.45044124022667,0,0,3,300
"9987","soft",92.5170068027211,4.56037876803371,0,0,6,300
"9988","softball",85.3571428571428,4.09774964165648,0,4,9,297
"9989","soft drink",90.5263157894737,3.46221924156792,0,0,3,288
"9990","soften",83.0769230769231,4.82162357881845,0,12,13,297
"9991","softly",86.411149825784,4.33773401104783,0,5,3,300
"9992","software",86.551724137931,3.71748323413143,0,2,6,300
"9993","soggy",89.9653979238754,3.72658564662169,0,2,7,300
"9994","soil",96.6329966329966,3.43787993495807,0,1,1,300
"9995","solar",90.5405405405405,3.32316424631952,0,0,4,300
"9996","solar system",92.8327645051195,3.32304928371509,0,3,1,300
"9997","sold",89.5104895104895,3.94372130702018,0,2,10,300
"9998","solder",81.203007518797,3.75677471129158,0,4,23,297
"9999","soldier",89.419795221843,4.26361854790298,0,2,3,300
"10000","soldiers",80.2158273381295,3.80107232993896,0,3,4,288
"10001","sole",97.1631205673759,3.3279347325044,0,2,11,297
"10002","solemn",84.1911764705882,4.0281625075625,0,4,14,294
"10003","solicit",79.6153846153846,4.33932749444628,0,10,20,300
"10004","solid",95.9183673469388,4.22838127297266,0,0,6,300
"10005","solitary",93.8775510204082,3.36145598159813,0,0,6,300
"10006","solitude",89.9280575539568,3.80977211857713,0,2,12,294
"10007","solo",86.9415807560137,3.63386210345113,0,1,7,300
"10008","solution",92.8082191780822,3.76829259747409,0,1,6,300
"10009","solutions",81.4126394052045,3.91630042412851,0,9,13,300
"10010","solve",95.0530035335689,3.77386702399323,0,6,5,300
"10011","solvent",80.3571428571429,4.2404916931785,0,6,8,300
"10012","somber",87.2791519434629,3.92360785846029,0,3,11,300
"10013","sombrero",89.4117647058824,3.02177060080382,0,5,14,279
"10014","some",93.1506849315068,4.0277206549238,0,0,8,300
"10015","somebody",89.4927536231884,3.73852222117635,0,6,12,300
"10016","someday",86.4150943396226,3.93055740907554,0,9,17,300
"10017","somehow",75.098814229249,4.42402834804104,0,15,14,297
"10018","someone",94.4055944055944,3.95615775305301,0,1,12,300
"10019","somersault",83.4507042253521,4.13795675998928,0,4,8,300
"10020","something",89.3939393939394,4.01150389699797,0,9,18,300
"10021","sometime",85.3281853281853,4.23159898611123,0,13,15,300
"10022","sometimes",85.5072463768116,3.56563747149079,0,5,14,300
"10023","somewhat",70.863309352518,4.49931902700421,0,4,14,300
"10024","somewhere",81.3620071684588,4.00628045411682,0,5,11,300
"10025","son",89.1891891891892,3.52835855942239,0,0,4,300
"10026","sonar",82.1917808219178,3.76189569733721,0,0,5,297
"10027","sonata",85.2941176470588,3.52291704146417,0,4,17,297
"10028","song",88.2154882154882,3.8285328668842,0,0,3,300
"10029","songbird",81.0714285714286,4.45695680521257,0,6,8,300
"10030","songs",84.0425531914894,3.87403471195032,0,4,10,300
"10031","sonic",93.3797909407666,3.313499594627,0,4,5,300
"10032","sonnet",90.7216494845361,3.17134852027612,0,1,7,300
"10033","sons",61.2167300380228,3.42692083141754,0,12,13,300
"10034","soon",79.0780141843972,4.40282038298455,0,2,14,300
"10035","sooner",82.9090909090909,3.56027336915766,0,7,11,300
"10036","soot",91.6955017301038,3.3547509003945,0,2,7,300
"10037","soothe",89.2086330935252,4.20627640384859,0,3,7,291
"10038","soothing",90.1360544217687,4.38431251746802,0,1,4,300
"10039","sophisticated",87.9432624113475,4.56306080423357,0,5,8,300
"10040","sophistication",80.2197802197802,4.9094730704472,0,8,11,300
"10041","soprano",88.4476534296029,3.52547082657427,0,1,9,288
"10042","sorcerer",82.6989619377163,3.60596198949208,0,5,1,300
"10043","sorcery",80.9187279151943,3.38543145864337,0,5,7,300
"10044","sore",92.4398625429553,4.0687915326413,0,0,9,300
"10045","sore throat",75.8620689655172,4.11329368841161,0,3,4,300
"10046","sorority",88.4210526315789,3.66269035207702,0,1,10,297
"10047","sorrow",95.8620689655172,3.85893393073707,0,3,4,300
"10048","sorry",82.7586206896552,4.22797874902719,0,1,8,300
"10049","sort",88.5416666666667,4.0663773396948,0,1,10,300
"10050","so so",75.4578754578755,3.81163788731887,0,7,13,300
"10051","soul",89.5104895104895,4.31391505434333,0,3,8,300
"10052","sound",90.7534246575342,3.97756512252948,0,1,6,300
"10053","soundless",90.7749077490775,3.60152659687732,0,10,9,300
"10054","soundtrack",87.5862068965517,3.3643845750608,0,2,6,300
"10055","soup",88.5135135135135,4.29071267778438,0,1,2,300
"10056","sour",92.7835051546392,3.81073579427801,0,1,7,300
"10057","source",87.6325088339223,4.36449958558982,0,2,13,300
"10058","south",88.5135135135135,3.92996299817226,0,0,4,300
"10059","South Africa",72.0588235294118,4.22815818349594,0,6,4,288
"10060","South America",65.0684931506849,4.25133044970664,0,2,4,300
"10061","southern",81.8181818181818,4.44178616713689,0,3,8,300
"10062","South Pole",67.0212765957447,3.35859800303912,0,4,10,300
"10063","sovereign",89.4557823129252,3.97366609141305,0,0,6,300
"10064","Soviet",85,3.4262996788643,0,8,4,300
"10065","sow",87.956204379562,3.55917107084173,0,6,14,300
"10066","sowing",80.6083650190114,4.07115118745394,0,5,15,288
"10067","soy",93.4707903780069,3.39847715552749,0,3,3,300
"10068","spa",91.2162162162162,3.98513543986887,0,0,4,300
"10069","space",90.2027027027027,4.47317257815137,0,0,4,300
"10070","spacecraft",85.7664233576642,4.03799126652788,0,2,4,282
"10071","spaceship",88.4353741496599,4.11330724255554,0,0,6,300
"10072","Space Shuttle",80.4964539007092,4.11214643321808,0,4,4,294
"10073","spacious",80.9352517985612,3.66307165285441,0,9,4,300
"10074","spade",93.006993006993,3.44228831328167,0,0,5,291
"10075","spades",78.5467128027682,3.51510549668107,0,1,9,300
"10076","spaghetti",86.5319865319865,3.45848056875733,0,1,1,300
"10077","Spain",64.5390070921986,4.24542986139723,0,1,4,288
"10078","spam",86.9415807560137,3.88410484775311,0,0,9,300
"10079","span",88.1294964028777,3.99979555968739,0,3,10,294
"10080","Spanish",77.1929824561403,4.16755648644299,0,1,4,291
"10081","spank",93.3797909407666,3.76227151985892,0,0,7,294
"10082","spanner",67.0731707317073,3.68919220871292,0,11,32,300
"10083","spar",83.0985915492958,3.73354903829683,0,4,8,300
"10084","spare",95.6989247311828,3.75296381981267,0,5,11,300
"10085","spark",90.3114186851211,4.01580974696657,0,1,9,300
"10086","sparkle",94.2372881355932,3.94376484924132,0,0,5,300
"10087","sparkling",88.8513513513514,3.97571974147688,0,0,4,300
"10088","sparkly",83.2764505119454,4.06742491386607,0,1,5,300
"10089","sparks",86.7158671586716,4.19470699061498,0,12,5,300
"10090","Sparky",86.1111111111111,4.31261879082905,0,16,16,300
"10091","sparrow",92.8327645051195,3.70741467507506,0,2,3,300
"10092","sparse",87.5,4.10521440299389,0,3,14,300
"10093","spastic",66.7924528301887,4.66287314134068,0,7,21,300
"10094","spatula",89.1156462585034,4.33238307031899,0,1,4,300
"10095","spawn",85.0909090909091,4.16145185937244,0,4,8,291
"10096","spay",81.0810810810811,3.21327293150736,0,10,21,300
"10097","speak",94.19795221843,3.77540695237069,0,2,3,300
"10098","speaker",81.2720848056537,4.47324455225083,0,2,7,294
"10099","speakers",75.609756097561,4.22616586887172,0,5,3,300
"10100","speaking",81.0996563573883,4.2179759036096,0,2,5,300
"10101","spear",89.041095890411,4.25200195239869,0,1,6,300
"10102","spearmint",90.2255639097744,3.46709551944547,0,9,16,300
"10103","special",86.9257950530035,4.57188297984479,0,5,7,300
"10104","specialist",85.5555555555556,4.07430893877232,0,8,14,300
"10105","specialty",89.0566037735849,4.5770005293974,0,7,21,300
"10106","species",92.0138888888889,4.00469640449074,0,1,10,300
"10107","specific",88.5714285714286,4.23126406306212,0,4,12,300
"10108","speck",92.3611111111111,3.65053908966277,0,1,7,297
"10109","speckled",78.8321167883212,3.90688532199636,0,4,15,297
"10110","spectacle",86.3309352517986,4.11102602682414,0,4,14,300
"10111","spectacles",78.2287822878229,3.77963831734209,0,5,19,300
"10112","spectacular",92.8082191780822,4.05856772270481,0,0,8,300
"10113","spectrum",86.9415807560137,3.84763155798684,0,1,7,300
"10114","speculate",91.3669064748201,3.92999992857171,0,5,12,300
"10115","speech",88.1118881118881,4.33811339219212,0,2,10,300
"10116","speechless",60.2150537634409,4.39226109354699,0,6,9,300
"10117","speed",91.4965986394558,3.90737910536258,0,0,6,300
"10118","speeding",92.2297297297297,3.56447506512951,0,0,4,300
"10119","speedometer",92.156862745098,3.37405333946837,0,9,9,282
"10120","speed up",86.3970588235294,3.79001440914313,0,11,6,300
"10121","speedy",79.3706293706294,3.51884555227114,0,3,8,300
"10122","spell",87.4576271186441,4.23124178629511,0,1,3,300
"10123","spelling",90.625,3.70359557118684,0,4,4,300
"10124","spend",96.1937716262976,3.18203221877112,0,1,9,300
"10125","spending",89.3617021276596,3.71045954333775,0,5,8,300
"10126","spent",92.7835051546392,3.31218703952916,0,1,7,300
"10127","sperm",87.0175438596491,3.89314467945465,0,2,8,297
"10128","spew",82.4817518248175,4.02807794237301,0,4,18,300
"10129","sphere",96.6216216216216,3.24925787877391,0,1,2,300
"10130","spherical",93.5374149659864,3.20958914359048,0,0,6,300
"10131","sphinx",87.0175438596491,3.52439889905064,0,2,5,294
"10132","spice",94.2567567567568,4.23134438023987,0,0,4,300
"10133","spices",88.3333333333333,4.19517678560093,0,0,0,300
"10134","spicy",88.1944444444444,3.64871636870576,0,3,6,300
"10135","spider",86.5979381443299,3.83435151415276,0,1,7,300
"10136","spiders",73.5507246376812,4.00403383119684,0,8,8,300
"10137","spies",66.4310954063604,4.61218233910552,0,4,9,300
"10138","spike",90.4109589041096,4.45259368037429,0,1,6,300
"10139","spikes",81.8505338078292,4.42024794579494,0,3,10,297
"10140","spiky",88.9679715302491,3.95373854122287,0,3,13,300
"10141","spill",94.6996466431095,3.55620139988977,0,5,7,300
"10142","spilling",81.3868613138686,4.03248211474098,0,9,8,300
"10143","spin",89.0459363957597,4.18322184739779,0,3,11,300
"10144","spinach",89.7959183673469,3.29671931927012,0,0,6,300
"10145","spinal",89.247311827957,3.43278868789638,0,5,11,300
"10146","spine",85.8620689655173,3.99512155904795,0,3,4,300
"10147","spineless",78.7313432835821,4.17675667076486,0,11,10,300
"10148","spinning",76.3837638376384,4.00868084548622,0,10,9,300
"10149","spiny",74.703557312253,4.13659847216495,0,13,21,300
"10150","spiral",82.312925170068,4.63419233053207,0,0,6,300
"10151","spirit",92.280701754386,4.39028004114632,0,4,7,300
"10152","spirited",82.5757575757576,4.38445272274118,0,12,12,300
"10153","spirits",90.4109589041096,3.74640260871171,0,1,6,300
"10154","spiritual",87.3646209386281,4.46881191240343,0,3,8,291
"10155","spirituality",80.9187279151943,4.25005719874895,0,5,7,300
"10156","spit",80.6338028169014,4.42947742863179,0,3,7,297
"10157","spite",83.7209302325581,4.07709525785058,0,10,22,300
"10158","spiteful",86.4864864864865,3.94235363255666,0,12,14,297
"10159","splash",91.5824915824916,3.46328320612761,0,0,3,300
"10160","splat",76.2845849802372,4.29104713802313,0,12,23,300
"10161","splendid",93.8144329896907,3.89270859632866,0,3,3,300
"10162","splice",85.7142857142857,4.02203902755064,0,9,17,294
"10163","splint",84.6743295019157,3.70930026796376,0,10,19,300
"10164","splinter",93.3333333333333,3.46382433663765,0,2,5,294
"10165","split",90.9747292418773,4.18260018827353,0,7,9,300
"10166","Spock",64.0316205533597,3.63200009262382,0,18,11,300
"10167","spoil",94.3262411347518,3.88712654539331,0,2,5,291
"10168","spoiled",93.1034482758621,3.6298214048793,0,2,6,300
"10169","spoils",80.5970149253731,4.20425129018419,0,8,16,300
"10170","spoke",83.859649122807,3.91451695319675,0,2,11,300
"10171","spoken",86.4468864468865,3.804010310355,0,7,13,300
"10172","sponge",89.3835616438356,4.0494117002553,0,0,5,297
"10173","spongy",82.2916666666667,3.66446066202671,0,2,8,300
"10174","sponsor",83.2191780821918,4.39293158665838,0,1,6,300
"10175","spontaneity",82.1011673151751,4.54669594914936,0,13,17,300
"10176","spontaneous",88.5813148788927,4.39296839943354,0,2,7,300
"10177","spook",89.4736842105263,3.26511986749317,0,4,11,285
"10178","spooky",91.8918918918919,3.350213256822,0,0,4,300
"10179","spool",87.8676470588235,3.50252542089921,0,8,12,300
"10180","spoon",93.9189189189189,3.50845414591203,0,0,4,300
"10181","sport",94.8979591836735,4.12340296877325,0,1,4,300
"10182","sports",88.8135593220339,4.25358959696253,0,0,5,300
"10183","sporty",88.5813148788927,4.37929589093281,0,3,5,300
"10184","spot",94.7916666666667,3.79586280582316,0,2,8,300
"10185","spotless",90,3.52717194367498,0,4,9,297
"10186","spots",84.7750865051903,4.27636091387942,0,0,5,294
"10187","spotted",83.2752613240418,4.27230528452236,0,2,9,300
"10188","spotty",78.4905660377359,4.50450421722949,0,13,9,300
"10189","spouse",93.7062937062937,3.02488270516173,0,4,6,300
"10190","spout",80,3.74469087271622,0,12,17,291
"10191","sprain",93.4782608695652,3.25183114203102,0,3,6,288
"10192","sprawl",77.6515151515152,4.37008005598673,0,6,21,297
"10193","spray",90.1360544217687,4.23693856730453,0,0,6,300
"10194","spread",90.5923344947735,4.06169998926013,0,2,9,300
"10195","spreadsheet",91.9298245614035,3.75977537829745,0,3,9,300
"10196","spree",89.1304347826087,3.90461123498375,0,5,14,300
"10197","spring",89.9328859060403,4.07457781388562,0,0,2,300
"10198","springtime",83.5714285714286,4.16196801319357,0,4,12,300
"10199","sprinkle",89.7610921501707,3.88899635669248,0,1,5,300
"10200","sprinkler",90.8759124087591,3.19471522342063,0,1,18,294
"10201","sprinkles",81.3432835820896,3.90387137682846,0,8,10,294
"10202","sprint",94.6808510638298,3.1876252740872,0,2,5,291
"10203","sprite",88.0434782608696,4.03290185025146,0,8,8,300
"10204","sprout",82.5503355704698,3.65945060058183,0,1,0,300
"10205","spud",75.9842519685039,3.4796468518627,0,13,20,300
"10206","spunk",72.5868725868726,4.32756903597746,0,10,21,300
"10207","spunky",74.1935483870968,4.29392068049651,0,14,24,300
"10208","spurt",88.6861313868613,4.1865917229118,0,3,14,294
"10209","spy",82.6388888888889,4.78385619104887,0,2,8,300
"10210","spying",74.6478873239437,4.86068774942587,0,5,6,300
"10211","squad",88.1294964028777,3.84557756012692,0,6,10,300
"10212","squander",82.4626865671642,3.98744630721248,0,6,17,297
"10213","square",86.4864864864865,4.11638039800865,0,0,4,300
"10214","squares",73.6059479553903,4.31517295013269,0,12,7,300
"10215","squash",89.4915254237288,3.99487634878918,0,0,5,300
"10216","squat",82.3741007194245,4.45289400175356,0,2,9,291
"10217","squawk",86.3813229571984,3.63119024628448,0,13,17,300
"10218","squeak",87.7551020408163,3.5505674664532,0,1,4,300
"10219","squeal",88.5813148788927,4.14085872263608,0,2,7,300
"10220","squeeze",93.7282229965157,4.27011108186723,0,2,6,297
"10221","squid",91.864406779661,3.61749728065667,0,1,3,300
"10222","squint",91.4383561643836,3.65556595770177,0,2,4,300
"10223","squirm",88.8888888888889,4.07790937922042,0,11,8,300
"10224","squirrel",93.2659932659933,3.76980157710457,0,0,3,300
"10225","squirt",79.6363636363636,4.18890801359555,0,0,19,294
"10226","squish",88.7719298245614,4.11530477125401,0,0,9,294
"10227","squishy",87.9858657243816,4.24434220613498,0,4,9,300
"10228","stab",90.9722222222222,3.7430143379529,0,0,6,294
"10229","stability",87.4125874125874,4.63959154494301,0,1,12,300
"10230","stable",91.4675767918089,3.81292164935009,0,0,7,300
"10231","stack",91.8149466192171,4.22702698187149,0,3,13,300
"10232","stadium",88.0546075085324,3.89929867270568,0,2,3,300
"10233","staff",81.1643835616438,4.25634623251517,0,2,4,300
"10234","stag",89.6797153024911,3.51854961694215,0,6,7,300
"10235","stage",90.2356902356902,4.18577087857607,0,0,3,300
"10236","stagger",85.2272727272727,3.72512791837974,0,9,15,297
"10237","stagnant",82.9787234042553,3.98895412010669,0,2,14,300
"10238","stain",93.8775510204082,4.5425643015069,0,2,2,300
"10239","stair",95.4703832752613,3.82500163805469,0,2,9,300
"10240","staircase",90.4593639575972,4.11640963909957,0,3,11,300
"10241","stairs",91.98606271777,3.73571640643423,0,3,7,300
"10242","stairway",83.9285714285714,3.95579303159299,0,2,10,294
"10243","stake",91.9298245614035,4.0878979742455,0,2,11,300
"10244","stale",89.8876404494382,3.46387378677461,0,4,13,288
"10245","Stalin",69.3379790940767,3.7619559391169,0,4,5,300
"10246","stalk",92.8813559322034,4.29495651310039,0,0,5,300
"10247","stalker",88.7755102040816,4.5856453117057,0,1,4,300
"10248","stalking",88.3018867924528,4.32587616179197,0,14,7,300
"10249","stall",89.8550724637681,3.92219159746483,0,6,12,300
"10250","stallion",90.7849829351536,3.4270433820507,0,0,7,300
"10251","stamen",68.8715953307393,3.0824616373165,0,5,33,300
"10252","stamina",93.4707903780069,3.86926031952164,0,1,7,300
"10253","stamp",94.8805460750853,3.81088604285799,0,2,3,300
"10254","stamps",87.7697841726619,3.90432482505353,0,2,3,285
"10255","stance",93.2142857142857,4.20398055225605,0,4,12,300
"10256","stand",91.2587412587413,4.23545366076733,0,2,10,300
"10257","standard",86.4583333333333,4.55074005627388,0,2,8,300
"10258","standards",80.4195804195804,4.55701645849488,0,2,10,300
"10259","standing",92.1768707482993,4.16136327873854,0,0,6,300
"10260","stand up",84.4765342960289,4.1583895196678,0,8,7,300
"10261","staple",89.7526501766784,4.13586179461962,0,1,6,291
"10262","stapler",78.8927335640138,3.87300817369914,0,2,7,300
"10263","star",90.6040268456376,4.08980913397717,0,0,2,300
"10264","starboard",86.9888475836431,3.62946686329282,0,4,8,285
"10265","starch",87.1080139372822,3.705414537697,0,1,8,297
"10266","stare",90.3571428571429,3.87704576340931,0,5,10,300
"10267","starfish",76.8166089965398,4.12859691664813,0,2,7,300
"10268","staring",77.1217712177122,4.46853375764228,0,5,13,294
"10269","stark",91.958041958042,4.12491086866854,0,3,8,300
"10270","stars",82.7464788732394,3.90772053937003,0,1,2,288
"10271","start",94.8805460750853,3.60131779005665,0,0,7,300
"10272","starter",86.7132867132867,4.3885227893565,0,0,14,300
"10273","starting",84.2105263157895,3.96809226232668,0,7,14,294
"10274","startle",91.5194346289753,3.49266492488586,0,3,11,300
"10275","Star Trek",63.481228668942,4.26041373769821,0,2,3,300
"10276","starvation",88.6986301369863,3.66753078180382,0,2,4,300
"10277","starve",88.3959044368601,3.6191955002049,0,1,5,300
"10278","starved",81.549815498155,3.43286975642827,0,9,11,300
"10279","starving",89.6907216494845,3.46575919120275,0,0,9,300
"10280","Star Wars",43.7062937062937,4.24480674811349,0,2,7,297
"10281","stash",92.4137931034483,3.92862135635351,0,0,10,300
"10282","state",77.1626297577855,4.73384486735751,0,2,7,300
"10283","stately",74.1176470588235,4.21767571016061,0,11,23,300
"10284","statement",91.4285714285714,4.52564412176447,0,2,16,300
"10285","state of mind",88.3636363636364,4.59911101741931,0,5,9,294
"10286","states",74.822695035461,4.09455740146257,0,2,8,294
"10287","static",85.6655290102389,3.94472228998997,0,1,5,300
"10288","station",91.1262798634812,3.76227053237137,0,1,5,300
"10289","stationary",85.9106529209622,4.09454649596988,0,1,7,300
"10290","stationery",80.9027777777778,3.9798853051932,0,3,6,300
"10291","statistic",85.6088560885609,4.2354547190506,0,10,9,300
"10292","statistics",78.8194444444444,4.38967742281458,0,1,7,297
"10293","statue",83.6805555555556,4.27950392325943,0,3,6,300
"10294","stature",91.1032028469751,3.97180856092462,0,3,13,300
"10295","status",90.7142857142857,4.40164140495358,0,4,12,300
"10296","stay",90.1754385964912,4.05325717534524,0,5,5,300
"10297","steadfast",78.5714285714286,3.94966052092396,0,14,20,300
"10298","steady",89.1228070175439,4.60893069249642,0,3,9,300
"10299","steak",93.9597315436242,3.77315135391827,0,1,0,300
"10300","steakhouse",90.1060070671378,4.05576338065235,0,2,7,294
"10301","steal",89.6193771626298,3.98155070872814,0,2,7,300
"10302","stealing",88.2562277580071,3.98194383340044,0,7,5,300
"10303","stealth",92.2535211267606,4.1330253646054,0,5,6,300
"10304","stealthy",89.7887323943662,4.10378259260967,0,3,10,300
"10305","steam",95.6081081081081,3.80419151977351,0,1,2,300
"10306","steamy",93.1740614334471,3.6745650755769,0,0,7,300
